SERIE,NVONRO,NSEGRUP,NSE,SEXO,GEDAD,EDAD,NIVEDU,P10A,P10B,P10C,P11A,P11B,P11C,P12A,P12B,P12C,P12D,P12E,P12F,P12G,P12H,P13A,P13B,P13C,P13D,P13E,P13F,P13G,P13H,index_O,index_B
2016,20160249,DE,4,Mujer,3,57,SecundariaCompleta,3,3,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160250,DE,4,Mujer,1,24,SecundariaIncompleta,3,3,3,3,3,3,1,1,1,1,1,0,0,1,1,2,2,1,1,1,1,1,6,1
2016,20160251,C,3,Mujer,3,61,Primaria,2,3,3,3,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2016,20160252,C,3,Mujer,1,20,Superior universitaria incompleta,3,4,4,3,3,3,1,1,1,1,0,0,0,0,1,2,1,1,1,1,1,1,4,1
2016,20160253,AB,2,Hombre,2,31,Superior universitaria completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160254,DE,4,Hombre,3,63,Primaria,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160255,AB,2,Hombre,2,35,Superior universitaria completa,3,4,4,3,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160256,C,3,Hombre,1,23,SuperiorTecnicaincompleta,3,4,4,2,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160257,DE,4,Mujer,2,41,SecundariaCompleta,3,4,4,3,2,3,1,1,1,1,0,0,0,1,2,2,2,1,1,1,1,1,5,1
2016,20160258,C,3,Hombre,3,45,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160259,C,3,Mujer,3,69,SecundariaIncompleta,3,4,4,2,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160260,C,3,Hombre,2,42,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160261,C,3,Hombre,2,33,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1,0,0
2016,20160262,AB,2,Mujer,1,21,Superior universitaria incompleta,3,4,4,2,2,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1
2016,20160263,C,3,Mujer,1,18,SecundariaCompleta,3,4,4,3,3,3,1,1,0,1,0,0,0,0,1,1,2,1,1,1,1,1,3,1
2016,20160264,C,3,Mujer,1,23,SecundariaIncompleta,3,4,4,3,3,3,1,0,1,1,0,0,0,0,2,2,2,2,2,1,1,1,3,1
2016,20160265,C,3,Mujer,3,72,Superiortecnica completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160266,AB,2,Hombre,3,66,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1,0,0
2016,20160267,DE,4,Hombre,3,79,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160268,AB,2,Hombre,2,39,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160269,AB,2,Hombre,2,44,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160270,C,3,Mujer,1,23,Superior universitaria incompleta,3,4,4,3,3,3,1,0,1,0,0,0,0,0,2,2,1,1,1,1,1,1,2,1
2016,20160271,DE,4,Mujer,2,31,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160272,C,3,Mujer,1,29,Superior universitaria completa,3,4,4,3,3,3,0,1,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1
2016,20160273,DE,5,Hombre,1,18,SecundariaCompleta,3,3,2,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160274,DE,4,Mujer,3,60,Inicial,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,0,0
2016,20160275,C,3,Hombre,3,48,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160276,C,3,Hombre,1,19,SecundariaCompleta,2,3,4,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2016,20160277,DE,4,Mujer,1,29,Superiortecnica completa,4,4,4,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2016,20160278,DE,4,Hombre,2,32,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0
2016,20160279,DE,4,Mujer,2,30,SecundariaCompleta,3,4,4,3,3,3,0,1,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1
2016,20160280,DE,4,Mujer,3,49,SecundariaCompleta,4,4,4,3,3,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,2,6,1
2016,20160281,AB,2,Hombre,3,50,Superiortecnica completa,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,98,1,98,1,1,1,0,0
2016,20160282,AB,2,Mujer,1,28,SecundariaCompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,0,0
2016,20160283,C,3,Mujer,1,22,SuperiorTecnicaincompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160284,AB,2,Hombre,3,45,Superior universitaria completa,3,3,3,2,2,1,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160285,AB,2,Mujer,2,37,Superior universitaria incompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160286,AB,2,Mujer,2,44,Superior universitaria completa,98,3,3,2,2,2,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2016,20160287,C,3,Hombre,2,35,SuperiorTecnicaincompleta,3,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160288,C,3,Hombre,1,24,SecundariaCompleta,2,2,2,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160289,AB,2,Mujer,2,38,Superior universitaria completa,3,3,4,3,3,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160290,DE,4,Mujer,2,44,SecundariaIncompleta,3,4,4,2,3,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2016,20160291,DE,4,Mujer,1,26,SecundariaCompleta,2,3,4,3,3,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160292,DE,4,Hombre,3,56,SecundariaIncompleta,3,4,4,2,2,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1
2016,20160293,C,3,Mujer,3,60,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2016,20160294,C,3,Hombre,2,40,SecundariaCompleta,3,4,4,3,2,2,0,0,0,1,0,0,0,1,1,1,2,1,1,1,1,1,2,1
2016,20160295,AB,2,Mujer,1,26,Superior universitaria completa,3,4,4,3,2,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160296,AB,2,Hombre,3,45,SecundariaCompleta,3,4,4,2,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160297,DE,4,Hombre,1,24,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160298,AB,2,Mujer,3,52,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160299,DE,4,Hombre,3,52,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160300,DE,4,Hombre,3,61,Primaria,3,2,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160301,C,3,Hombre,1,26,SecundariaCompleta,3,4,3,2,3,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160302,AB,2,Mujer,2,30,Superior universitaria completa,3,4,3,2,3,2,1,1,1,0,0,0,0,0,2,2,2,2,1,1,1,1,3,1
2016,20160303,DE,4,Mujer,1,28,SecundariaCompleta,2,4,3,2,3,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160304,DE,4,Mujer,2,44,SecundariaCompleta,3,4,3,2,3,2,0,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1
2016,20160305,DE,4,Mujer,2,40,Inicial,4,4,4,3,3,3,1,1,0,1,0,0,0,1,1,2,1,1,1,1,1,1,4,1
2016,20160306,C,3,Mujer,2,30,Superiortecnica completa,4,4,4,3,3,3,1,0,0,1,1,0,0,1,1,2,2,1,1,1,1,1,4,1
2016,20160307,C,3,Hombre,3,55,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160308,C,3,Hombre,2,43,SecundariaCompleta,3,3,3,3,3,98,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160309,C,3,Hombre,3,51,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160310,DE,4,Mujer,1,23,Superior universitaria incompleta,4,4,4,3,3,3,1,1,0,1,0,0,0,1,1,2,1,1,1,1,1,1,4,1
2016,20160311,C,3,Mujer,1,20,Superior universitaria incompleta,3,4,4,3,3,3,1,1,1,1,1,0,0,1,1,1,2,1,1,1,1,1,6,1
2016,20160312,DE,4,Hombre,1,22,Superiortecnica completa,3,3,3,3,3,3,1,0,0,0,1,0,0,0,2,2,2,1,1,1,1,1,2,1
2016,20160313,C,3,Mujer,2,36,SecundariaCompleta,3,4,4,2,2,2,1,1,1,0,1,0,0,0,2,2,2,1,1,1,1,1,4,1
2016,20160314,AB,2,Hombre,3,54,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160315,C,3,Mujer,3,59,Superior universitaria completa,2,3,4,1,3,3,1,0,0,1,1,0,0,1,1,2,2,1,1,1,1,1,4,1
2016,20160316,C,3,Hombre,2,31,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160317,AB,2,Hombre,3,55,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160318,C,3,Hombre,1,24,SecundariaCompleta,3,4,4,2,2,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160319,C,3,Mujer,1,21,Superior universitaria incompleta,2,3,4,3,3,3,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,5,1
2016,20160320,AB,2,Mujer,1,19,Superior universitaria incompleta,3,4,4,2,2,2,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2016,20160321,C,3,Hombre,3,46,Superiortecnica completa,3,4,4,3,2,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,0,0
2016,20160322,C,3,Hombre,3,74,SecundariaCompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160323,C,3,Mujer,1,22,SecundariaCompleta,3,4,4,3,3,3,1,1,1,0,0,0,0,0,1,2,1,1,1,1,1,1,3,1
2016,20160324,C,3,Mujer,1,28,SecundariaCompleta,3,4,4,3,3,3,1,0,0,1,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2016,20160325,AB,2,Hombre,2,39,Superior universitaria completa,3,3,4,2,2,2,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160326,DE,4,Hombre,2,44,SecundariaCompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160327,C,3,Mujer,1,29,Superior universitaria incompleta,3,4,4,2,2,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,1
2016,20160328,C,3,Hombre,2,39,Superiortecnica completa,2,2,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160329,DE,4,Mujer,3,56,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160330,DE,4,Hombre,3,66,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160331,C,3,Mujer,1,18,Superior universitaria incompleta,4,4,4,3,3,3,1,1,1,1,0,0,0,0,2,2,1,1,1,1,1,1,4,1
2016,20160332,DE,4,Hombre,2,44,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160333,C,3,Hombre,2,37,SecundariaCompleta,3,4,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160334,DE,4,Mujer,2,44,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160335,DE,4,Mujer,1,29,SecundariaCompleta,4,4,4,2,3,2,1,1,0,1,0,0,0,0,2,2,2,1,1,1,1,1,3,1
2016,20160336,C,3,Hombre,1,29,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160337,DE,4,Mujer,2,42,SuperiorTecnicaincompleta,2,3,3,3,3,3,1,1,1,1,0,1,0,0,1,2,1,1,1,1,1,1,5,1
2016,20160338,DE,4,Mujer,3,46,SecundariaCompleta,3,3,3,3,3,3,1,1,1,1,0,0,0,0,98,2,2,1,1,1,1,98,4,1
2016,20160339,DE,4,Mujer,1,18,SuperiorTecnicaincompleta,3,3,3,3,3,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2016,20160340,DE,4,Hombre,1,21,SecundariaCompleta,3,3,3,3,3,3,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1
2016,20160341,DE,4,Hombre,3,61,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160342,DE,4,Mujer,1,23,SuperiorTecnicaincompleta,3,3,3,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2016,20160343,C,3,Hombre,2,37,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,1,1,1
2016,20160344,DE,4,Hombre,3,65,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160345,C,3,Mujer,1,27,Superior universitaria incompleta,2,3,3,2,3,3,1,0,0,0,0,0,0,1,2,2,2,1,1,1,1,1,2,1
2016,20160346,C,3,Hombre,3,50,Superior universitaria completa,2,2,3,2,2,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160347,DE,4,Hombre,2,40,SecundariaCompleta,2,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160348,DE,4,Hombre,2,43,SecundariaCompleta,2,2,3,2,2,3,1,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1
2016,20160349,DE,4,Hombre,1,24,Superiortecnica completa,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160350,DE,4,Mujer,3,65,SecundariaCompleta,3,3,3,2,2,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160351,DE,4,Mujer,1,28,SecundariaCompleta,3,3,3,2,3,3,1,1,1,0,1,0,0,0,2,2,2,1,1,1,1,1,4,1
2016,20160352,DE,4,Mujer,2,36,SecundariaCompleta,2,3,3,3,2,2,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2016,20160353,C,3,Hombre,1,28,SecundariaCompleta,2,2,3,2,2,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160354,C,3,Mujer,2,38,Superiortecnica completa,3,4,4,2,2,3,0,1,0,1,1,1,0,1,2,2,2,1,1,1,1,1,5,1
2016,20160355,AB,2,Hombre,2,37,Superior universitaria completa,2,2,3,2,2,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160356,C,3,Hombre,3,50,SecundariaCompleta,2,3,4,2,3,3,1,0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,2,1
2016,20160357,DE,4,Hombre,3,56,SecundariaCompleta,2,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160358,DE,4,Mujer,3,48,SecundariaIncompleta,3,4,4,3,2,2,0,0,0,0,0,0,0,1,2,2,2,2,1,1,1,1,1,1
2016,20160359,DE,4,Mujer,2,43,Primaria,3,4,4,2,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160360,AB,2,Mujer,1,21,Superior universitaria incompleta,3,4,4,2,2,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,1
2016,20160361,C,3,Mujer,1,27,Superiortecnica completa,3,4,4,2,2,2,1,1,1,1,0,0,0,0,1,1,2,1,1,1,1,1,4,1
2016,20160362,C,3,Mujer,2,39,SecundariaCompleta,3,4,4,3,3,3,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1
2016,20160363,C,3,Hombre,2,34,Superiortecnica completa,3,3,3,3,3,3,1,0,0,1,1,0,0,0,1,1,2,1,1,1,1,1,3,1
2016,20160364,DE,4,Hombre,3,73,SecundariaIncompleta,3,4,4,2,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160365,DE,4,Hombre,3,72,SecundariaIncompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160366,DE,4,Hombre,1,22,SecundariaIncompleta,4,4,4,3,3,3,1,0,0,0,0,0,0,0,1,2,98,1,1,1,1,1,1,1
2016,20160367,C,3,Mujer,2,32,SecundariaCompleta,3,4,4,3,3,3,1,1,1,1,0,0,0,1,1,2,2,1,1,1,1,1,5,1
2016,20160368,DE,4,Mujer,1,20,SecundariaCompleta,3,4,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160369,C,3,Mujer,3,65,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160370,C,3,Hombre,3,61,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160371,C,3,Hombre,3,52,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160372,AB,2,Mujer,2,34,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160373,DE,4,Mujer,1,27,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160374,DE,4,Mujer,1,19,SecundariaCompleta,3,4,4,3,3,3,1,1,0,1,0,0,0,1,1,2,2,1,1,1,1,1,4,1
2016,20160375,DE,4,Hombre,2,30,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160376,C,3,Hombre,1,23,SuperiorTecnicaincompleta,3,4,4,3,3,3,1,1,1,1,1,1,0,0,2,2,1,1,1,1,1,1,6,1
2016,20160377,DE,4,Hombre,1,22,Superiortecnica completa,2,2,3,2,2,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160378,C,3,Mujer,3,53,SecundariaCompleta,3,3,4,2,3,3,1,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,7,1
2016,20160379,DE,4,Hombre,3,49,SecundariaCompleta,2,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160380,C,3,Hombre,2,33,Superiortecnica completa,2,3,4,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160381,DE,4,Mujer,2,43,Superiortecnica completa,3,4,4,2,3,3,0,0,0,1,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2016,20160382,DE,4,Mujer,1,29,Superiortecnica completa,3,4,4,2,3,3,1,1,1,1,1,1,0,0,2,2,2,1,1,1,1,1,6,1
2016,20160383,DE,4,Mujer,1,22,SecundariaCompleta,3,4,4,2,3,3,0,1,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1
2016,20160384,C,3,Hombre,2,37,Superior universitaria completa,2,2,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160385,C,3,Hombre,3,66,Superior universitaria incompleta,3,4,4,3,3,3,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1
2016,20160386,DE,5,Mujer,3,68,Primaria,3,4,4,1,3,3,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,0,0
2016,20160387,DE,4,Hombre,3,74,Primaria,3,3,3,3,3,2,1,0,0,1,1,0,0,1,1,1,2,1,1,1,1,1,4,1
2016,20160388,C,3,Hombre,2,34,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160389,DE,4,Mujer,2,37,SecundariaIncompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160390,C,3,Hombre,1,19,SecundariaCompleta,4,4,4,3,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,1
2016,20160391,C,3,Mujer,1,18,Superior universitaria incompleta,4,4,4,3,3,3,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2016,20160392,DE,4,Mujer,2,35,SecundariaIncompleta,3,4,4,3,3,3,1,1,1,1,0,0,0,1,1,2,2,1,1,1,1,1,5,1
2016,20160393,DE,4,Mujer,2,32,SecundariaCompleta,3,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160394,DE,4,Mujer,1,21,SecundariaCompleta,3,3,3,3,3,2,1,1,0,0,0,0,0,0,1,1,1,1,1,98,1,1,2,1
2016,20160395,C,3,Mujer,2,35,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,98,98,2,1,1,1,1,0,0
2016,20160396,DE,4,Hombre,1,21,SecundariaCompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160397,DE,4,Hombre,2,41,SecundariaCompleta,3,4,4,3,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160398,C,3,Hombre,3,54,SecundariaCompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160399,C,3,Mujer,1,23,Superiortecnica completa,3,3,3,2,2,2,1,1,1,0,0,0,0,0,2,2,98,98,1,1,1,1,3,1
2016,20160400,DE,5,Hombre,3,66,SecundariaIncompleta,3,3,4,3,3,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160401,C,3,Mujer,3,54,Superiortecnica completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160402,AB,2,Hombre,1,25,Superiortecnica completa,3,4,4,3,3,3,1,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2016,20160403,C,3,Mujer,3,53,Primaria,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160404,C,3,Mujer,2,42,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,98,1,1,1,1,1,1,1,0,0
2016,20160405,AB,2,Hombre,1,28,Superiortecnica completa,2,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160406,C,3,Mujer,3,67,Inicial,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160407,C,3,Hombre,1,20,Superior universitaria incompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160408,AB,2,Hombre,2,33,Superiortecnica completa,2,2,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160409,DE,4,Mujer,3,70,Inicial,3,4,4,3,3,3,1,1,0,1,1,0,0,0,2,2,2,2,2,1,1,1,4,1
2016,20160410,AB,2,Hombre,3,45,Superior universitaria completa,2,3,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160411,C,3,Hombre,2,37,SecundariaCompleta,3,4,4,2,2,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160412,AB,2,Hombre,2,33,Superior universitaria completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160413,C,3,Mujer,2,42,Superiortecnica completa,2,2,3,3,3,3,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2016,20160414,DE,4,Hombre,1,21,Superiortecnica completa,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160415,C,3,Mujer,1,24,Superiortecnica completa,3,4,4,3,3,3,1,1,0,1,0,0,0,1,2,2,2,1,1,1,1,1,4,1
2016,20160416,C,3,Mujer,1,27,Superiortecnica completa,3,4,4,3,3,3,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,6,1
2016,20160417,AB,2,Hombre,2,41,Superiortecnica completa,2,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160418,AB,2,Mujer,3,82,SecundariaCompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160419,AB,2,Mujer,2,43,SuperiorTecnicaincompleta,3,3,4,3,3,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2016,20160420,C,3,Hombre,3,63,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160421,C,3,Hombre,3,59,SecundariaIncompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160422,C,3,Hombre,1,20,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160423,C,3,Mujer,1,18,SecundariaCompleta,3,4,4,3,3,3,1,1,1,0,0,0,0,0,2,2,2,2,1,1,1,1,3,1
